samningur_id,contract_id,felag_id,felag,atvinnurekandi,markadur,heildarsamtok,samningur_fra,samningur_til,gildir_fra,tegund,prosenta,kronur,a_vid,artal_stada,heimild,skjal,tilvitnun
579,kt_4209800199_5502930179,22,Iðjuþjálfafélag Íslands,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1144.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
92,kt_4209800199_5502694359,22,Iðjuþjálfafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Kjarasamningur_SNS_IÍ_2024-2028_LOK.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
92,kt_4209800199_5502694359,22,Iðjuþjálfafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_SNS_IÍ_2024-2028_LOK.txt,"æðinu beitt, skal tryggt að málsmeðferð og ákvörðun um greiðslu annarra launa byggi á málefnalegum sjónarmiðum og feli ekki í sér kynbundna mismunun. Á samningstímanum hækka önnur laun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. april 2026 og 3,5% 1. apríl 2027. Heimildarákvæðinu um önnur laun er t.d ætlað að styðja við fra"
3216,kjarafelagviðskipt_kt5502696649_3a3371,,Kjarafélag viðskiptafræðinga og hagfræðinga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,kvh_rvk_2024.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
3216,kjarafelagviðskipt_kt5502696649_3a3371,,Kjarafélag viðskiptafræðinga og hagfræðinga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,kvh_rvk_2024.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
638,felagislenskrasima_siminn_hf_mila_e_d436ca,8,Kjarafélag viðskiptafræðinga og hagfræðinga,Samtök fyrirtækja í velferðarþjónustu,almennur,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1574.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
93,kt_4505882029_5502694359,,Kjarafélag viðskiptafræðinga og hagfræðinga,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,kvh_sns_2024.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
93,kt_4505882029_5502694359,,Kjarafélag viðskiptafræðinga og hagfræðinga,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,kvh_sns_2024.txt,"æðinu beitt, skal tryggt að málsmeðferð og ákvörðun um greiðslu annarra launa byggi á málefnalegum sjónarmiðum og feli ekki í sér kynbundna mismunun. Á samningstímanum hækka önnur laun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Heimildarákvæðinu um önnur laun er t.d ætlað að styðja við fra"
1834,kjolurstettarfelag_kt5502694359_58acf9,68,Kjölur,Samband íslenskra sveitarfélaga,opinber,BSRB,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,2025.03.21 Kjölur_tónlistarkennnarar_kjarasamningur_2024-2028_LOK.txt,"ríl 2025 til 31. mars 2026 Launatafla A - 4: Gildir frá 1. apríl 2026 til 31. mars 2027 Launatafla A - 5: Gildir frá 1. apríl 2027 til 31. mars 2028 Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1 1. febrúar 2025: Vegna virðismatsvegferðar um 8,00% sbr. launatöflu 2 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50%"
777,kt_6410900529_5502694359,,Kjölur,Samband íslenskra sveitarfélaga,opinber,BSRB,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1824.txt,"pril 2025 til31. mars 2028. Launatafla 3: Gildir frá 1. apríl 2026 til 31, mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum:, 1. april 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. april 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. april 2026: 23.750 kr. eða að lágmarki um 3,50%"
1441,kt_5602693229_5502930179,89,Landssamband slökkviliðs- og sjúkraflutningamanna,"Ríkissjóður, SNR",opinber,BSRB,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_LSS_og_SNR_adalstarf_2025.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 7 Samkvæmt"
770,kt_5301697319_5502930179,14,Leikarafélag Íslands,"Ríkissjóður, SNR",opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1794.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 3 Syýningarlaun Aðilar eru sammála um að við næstu kjar"
3181,kt_5604700299_5502930179,66,Ljósmæðrafélag Íslands,"Ríkissjóður, SNR",opinber,,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_559.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
1603,matvis_kt5502696649_579d9b,36,MATVÍS,Reykjavíkurborg,opinber,,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1872.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallsnækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
1603,matvis_kt5502696649_579d9b,36,MATVÍS,Reykjavíkurborg,opinber,,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1872.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
747,kt_4505882029_5012002790,8,"MATVÍS, Rafiðnaðarsamband Íslands, Félag vélstjóra og málmtæknimanna",Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1732.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50"
2172,kt_4404721099_5502696649,13,RSÍ,Reykjavíkurborg,opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1400.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
2172,kt_4404721099_5502696649,13,RSÍ,Reykjavíkurborg,opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1400.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
1617,kt_4404721099_5502930179,13,RSÍ,"Ríkissjóður, SNR",opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1544.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.4 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Útgáfa heildarkjarasamnings Aðilar eru sammála um að"
2413,kt_5210693729_5502694359,,SGS,Samband íslenskra sveitarfélaga,opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1694.txt,"1. apríl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
1591,kt_5204693549_5502930179,67,Samband stjórnendafélaga,"Ríkissjóður, SNR",opinber,Sérfélög,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,launatafla,úr texta,rikissattasemjari,Samband stjórnendafélaga og SNR_ undirritaður kjarasamningur_okt.2024 (1).txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 7 Launatöfluauki Í viðauka með kjarasamningi þessum er"
765,kt_5204690519_6305943659,67,Samband stjórnendafélaga,Samband íslenskra sveitarfélaga,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1779.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
762,kt_5204693549_5502696649,67,Samband stjórnendafélaga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1775.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallsnækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
762,kt_5204693549_5502696649,67,Samband stjórnendafélaga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1775.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
1653,kt_6202693449_5502930179,3,Sameyki,"Ríkissjóður, SNR",opinber,BSRB,2024-11-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Heildarkjarasamningur_Sameykis_og_rikisins_2024-2028.txt,"rs þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Síða 47 af 60"
1503,kt_4811801139_5306060900,3,Sameyki,Félagsbústaðir hf.,opinber,BSRB,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Kjarasamningur_Sameykis_og_Felagsbustadir_ohf_2024.txt,". meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50%"
724,kt_4811801139_6302690759,3,Sameyki,Ás styrktarfélag,opinber,BSRB,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1678.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallsnækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
724,kt_4811801139_6302690759,3,Sameyki,Ás styrktarfélag,opinber,BSRB,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1678.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Viðmið um vinnuskil í vaktavinnu Samningsaðilar munu"
724,kt_4811801139_6302690759,3,Sameyki,Ás styrktarfélag,opinber,BSRB,2024-04-01,2028-03-01,2024-04-01,prósenta,3.25,,óskilgreint,úr texta,rikissattasemjari,samningur_1678.txt,". 1.1.3 í kjarasamningi aðila, lækkar fjárnæðin sem því nemur. . Hækkun annarra launa: Önnur laun skv. gr. 1.1.3. í kjarasamningunum taka þeim hækkunum sem tilgreindir eru í kjarasamningi aðila frá 1. apríl 2024. 3,25% 1. apríl 2024, 3,5% 1. aprí 2025, 2026 og 2027. .„ Fastar greiðslur til dagvinnustarfsfólks í vinnu- og virknimiðaðri s"
625,stettarfelagstarfs_kt5509922719_f26455,3,Sameyki,Strætó bs.,opinber,BSRB,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1370.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2028 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50"
3210,kt_6505932009_6806820469,,Samiðnar,Kirkjugarðar Reykjavíkurprófastsdæma,opinber,,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Copy of kjarasamningur-KGRP-Samidn_2024-LOK.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
3210,kt_6505932009_6806820469,,Samiðnar,Kirkjugarðar Reykjavíkurprófastsdæma,opinber,,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Copy of kjarasamningur-KGRP-Samidn_2024-LOK.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 3 Útgáfa heildarkjarasamnings Aðilar eru sammála um að"
2383,kt_5012993329_6710101670,26,Samiðnar,Strætó bs.,opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1367.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4. Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
2383,kt_5012993329_6710101670,26,Samiðnar,Strætó bs.,opinber,ASÍ,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1367.txt,"æðinu beitt, skal tryggt að málsmeðferð og ákvörðun um greiðslu annarra launa byggi á málefnalegum sjónarmiðum og feli ekki í sér kynbundna mismunun. Á samningstímanum hækka önnur laun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Heimildarákvæðinu er ætlað að styðja við þær breytingar sem le"
